user_id,event_id,event_type,event_sub_event,event_average_rating,adjusted_attendance_rate,clicks,user_encoded,event_encoded,event_type_encoded,event_sub_event_encoded
ULSCL9Z,E12M142,Poster Making,Competition,4.36,0.737,147.4,3055,69,4,1
ULSCL9Z,E02T100,Nimbus,Technical,3.55,0.657,198.1,3055,11,2,3
US7J8KL,E05R100,Webinar,Career,4.23,0.659,18.2,3943,28,8,0
US7J8KL,E03M142,Poster Making,Competition,4.65,0.326,14.3,3943,15,4,1
US7J8KL,E05C100,Concerts,Cultural,3.45,0.592,47.5,3943,24,0,2
US7J8KL,E09R100,Webinar,Career,3.91,0.475,83.0,3943,52,8,0
U7PPWV6,E09R100,Webinar,Career,4.02,0.584,134.6,1073,52,8,0
U7PPWV6,E06C121,Poetry,Cultural,3.5,0.461,151.4,1073,31,3,2
U7PPWV6,E06T100,Speed,Technical,4.79,0.363,50.0,1073,35,7,3
U2GM1DE,E12M100,Sketching,Competition,3.86,0.867,205.3,368,68,6,1
U2GM1DE,E08R100,Webinar,Career,4.33,0.711,182.9,368,46,8,0
U2GM1DE,E09C121,Poetry,Cultural,3.61,0.599,95.4,368,49,3,2
U2GM1DE,E08C100,Concerts,Cultural,3.78,0.662,14.0,368,42,0,2
UCERO9D,E06M142,Poster Making,Competition,3.75,0.541,32.5,1759,33,4,1
UCERO9D,E07C121,Poetry,Cultural,4.16,0.419,123.6,1759,37,3,2
UCERO9D,E03R100,Webinar,Career,3.77,0.522,54.7,1759,16,8,0
UCERO9D,E04R100,Webinar,Career,4.27,0.582,119.3,1759,22,8,0
UCERO9D,E05T100,Speed,Technical,3.5,0.7,192.2,1759,29,7,3
ULHU6NM,E04R100,Webinar,Career,3.95,0.57,168.7,3018,22,8,0
ULHU6NM,E03T100,Nimbus,Technical,4.27,0.489,77.0,3018,17,2,3
ULHU6NM,E03C121,Poetry,Cultural,3.46,0.663,109.7,3018,13,3,2
ULHU6NM,E08C100,Concerts,Cultural,4.28,0.807,188.1,3018,42,0,2
ULHU6NM,E08C121,Poetry,Cultural,3.2,0.713,259.6,3018,43,3,2
UQ9T0NB,E08M100,Sketching,Competition,4.02,0.688,228.4,3713,44,6,1
UQ9T0NB,E11M100,Sketching,Competition,4.28,0.565,170.5,3713,62,6,1
UQ9T0NB,E06M100,Sketching,Competition,4.34,0.746,115.1,3713,32,6,1
UZT34FF,E04T100,Speed,Technical,3.38,0.453,115.9,4973,23,7,3
UZT34FF,E03M100,Sketching,Competition,4.68,0.586,265.0,4973,14,6,1
UZT34FF,E09T100,Speed,Technical,3.66,0.348,21.4,4973,53,7,3
UZT34FF,E03C100,Garba Night,Cultural,4.35,0.821,296.5,4973,12,1,2
U904RML,E12C100,Garba Night,Cultural,3.43,0.577,202.7,1245,66,1,2
U904RML,E06R100,Webinar,Career,3.94,0.547,207.5,1245,34,8,0
UDYBJXH,E08R100,Webinar,Career,5.0,0.382,21.0,1984,46,8,0
UDYBJXH,E01T100,Speed,Technical,4.39,0.658,185.6,1984,5,7,3
U48REJE,E12C100,Garba Night,Cultural,3.93,0.46,150.6,600,66,1,2
URC36K9,E08C100,Concerts,Cultural,2.85,0.326,40.7,3825,42,0,2
URC36K9,E06R100,Webinar,Career,3.78,0.552,90.6,3825,34,8,0
UZV7A7L,E04T100,Nimbus,Technical,4.23,0.89,268.2,4979,23,2,3
UZV7A7L,E05C100,Garba Night,Cultural,3.4,0.669,169.5,4979,24,1,2
UZV7A7L,E02R100,Webinar,Career,3.59,0.544,129.9,4979,10,8,0
UZV7A7L,E05R100,Webinar,Career,3.53,0.631,31.1,4979,28,8,0
UZV7A7L,E03C100,Concerts,Cultural,3.21,0.739,217.1,4979,12,0,2
U2PREXR,E03M142,Poster Making,Competition,3.49,0.617,213.8,406,15,4,1
U2PREXR,E02T100,Nimbus,Technical,4.92,0.835,188.1,406,11,2,3
U2PREXR,E08T100,Nimbus,Technical,3.88,0.65,158.0,406,47,2,3
U2PREXR,E04C100,Garba Night,Cultural,3.1,0.606,135.8,406,18,1,2
UCCYV1E,E04T100,Nimbus,Technical,3.82,0.619,182.0,1753,23,2,3
UCCYV1E,E04R100,Webinar,Career,3.87,0.378,77.7,1753,22,8,0
UCCYV1E,E12C100,Concerts,Cultural,3.86,0.948,283.0,1753,66,0,2
UCCYV1E,E03T100,Nimbus,Technical,3.67,0.779,180.8,1753,17,2,3
UCCYV1E,E11T100,Nimbus,Technical,4.48,0.506,100.2,1753,65,2,3
U8T5QES,E07T100,Nimbus,Technical,4.03,0.793,140.4,1221,41,2,3
U8T5QES,E07C100,Concerts,Cultural,4.51,0.844,243.6,1221,36,0,2
UNSWKGT,E08R100,Webinar,Career,3.81,0.518,56.9,3355,46,8,0
UNSWKGT,E02M142,Poster Making,Competition,4.1,0.536,94.9,3355,9,4,1
UNSWKGT,E03M142,Poster Making,Competition,3.5,0.757,207.1,3355,15,4,1
UNSWKGT,E10T100,Speed,Technical,3.9,0.543,101.5,3355,59,7,3
U34PFV9,E08C100,Concerts,Cultural,3.9,0.546,239.8,456,42,0,2
U34PFV9,E02C121,Poetry,Cultural,3.82,0.515,47.8,456,7,3,2
U34PFV9,E03C100,Concerts,Cultural,4.38,0.656,231.2,456,12,0,2
U34PFV9,E03R100,Webinar,Career,5.0,0.3,29.8,456,16,8,0
U34PFV9,E07M142,Poster Making,Competition,3.48,0.312,13.7,456,39,4,1
UXTVVF4,E05T100,Nimbus,Technical,3.63,0.718,270.5,4690,29,2,3
UXTVVF4,E04R100,Webinar,Career,3.7,0.839,178.6,4690,22,8,0
UXTVVF4,E10C100,Garba Night,Cultural,3.41,0.498,112.0,4690,54,1,2
UQOHT0T,E03T100,Nimbus,Technical,3.14,0.504,77.5,3747,17,2,3
UQOHT0T,E06C100,Concerts,Cultural,3.88,0.843,188.9,3747,30,0,2
UQOHT0T,E03T100,Speed,Technical,3.63,0.685,157.6,3747,17,7,3
U4IFR1V,E04M100,Sketching,Competition,3.65,0.844,297.6,631,20,6,1
U4IFR1V,E01M100,Sketching,Competition,3.45,0.666,295.1,631,2,6,1
U4IFR1V,E01C121,Poetry,Cultural,4.62,0.821,194.2,631,1,3,2
U4IFR1V,E04M142,Poster Making,Competition,3.83,0.525,138.4,631,21,4,1
U4IFR1V,E05C100,Garba Night,Cultural,3.81,0.455,152.4,631,24,1,2
UMBC52I,E03C100,Concerts,Cultural,4.21,0.793,207.9,3132,12,0,2
UMBC52I,E10M100,Sketching,Competition,4.17,0.458,39.5,3132,56,6,1
UHBNJR6,E07C100,Concerts,Cultural,4.67,0.498,105.2,2439,36,0,2
UHBNJR6,E02T100,Reload,Technical,3.52,0.569,31.8,2439,11,5,3
UHBNJR6,E10M142,Poster Making,Competition,3.76,0.491,31.3,2439,57,4,1
UHBNJR6,E12T100,Speed,Technical,4.47,0.451,66.8,2439,71,7,3
UD3JRG0,E06T100,Reload,Technical,4.76,0.692,150.7,1867,35,5,3
U2TWOTU,E05T100,Reload,Technical,3.73,0.551,237.6,420,29,5,3
U2TWOTU,E07C121,Poetry,Cultural,3.04,0.657,150.8,420,37,3,2
U2TWOTU,E06M142,Poster Making,Competition,4.28,0.591,107.3,420,33,4,1
U2TWOTU,E02R100,Webinar,Career,3.74,0.578,33.9,420,10,8,0
U2TWOTU,E07T100,Speed,Technical,3.5,0.641,169.6,420,41,7,3
UP9QJ5E,E01T100,Reload,Technical,4.74,0.459,88.7,3566,5,5,3
UO5930L,E09T100,Nimbus,Technical,5.0,0.808,188.3,3404,53,2,3
UO5930L,E08M142,Poster Making,Competition,5.0,0.622,293.4,3404,45,4,1
UO5930L,E11T100,Reload,Technical,3.77,0.39,42.3,3404,65,5,3
UO5930L,E04M100,Sketching,Competition,3.62,0.582,71.5,3404,20,6,1
UO5930L,E09R100,Webinar,Career,4.27,0.527,147.2,3404,52,8,0
U26I3X5,E03R100,Webinar,Career,2.95,0.879,290.9,330,16,8,0
UJP79K7,E08T100,Nimbus,Technical,4.44,0.694,233.8,2769,47,2,3
UJP79K7,E08M142,Poster Making,Competition,4.26,0.592,270.5,2769,45,4,1
UJP79K7,E10M142,Poster Making,Competition,3.6,0.52,106.8,2769,57,4,1
UJP79K7,E06M142,Poster Making,Competition,4.51,0.851,297.7,2769,33,4,1
U473AZR,E02R100,Webinar,Career,4.26,0.409,39.8,593,10,8,0
U473AZR,E01R100,Webinar,Career,4.0,0.569,25.4,593,4,8,0
U473AZR,E12T100,Speed,Technical,3.93,0.803,258.1,593,71,7,3
U473AZR,E06R100,Webinar,Career,4.49,0.859,278.9,593,34,8,0
U473AZR,E01T100,Speed,Technical,3.45,0.37,36.3,593,5,7,3
UUOLVME,E03M142,Poster Making,Competition,4.47,0.587,42.9,4261,15,4,1
UUOLVME,E03T100,Nimbus,Technical,4.01,0.556,19.6,4261,17,2,3
UUOLVME,E06T100,Speed,Technical,2.81,0.465,40.3,4261,35,7,3
UUOLVME,E03M100,Sketching,Competition,4.01,0.714,70.7,4261,14,6,1
UUOLVME,E06M142,Poster Making,Competition,3.85,0.809,291.3,4261,33,4,1
U1QMGSN,E06T100,Reload,Technical,4.7,0.648,203.7,259,35,5,3
U1QMGSN,E08R100,Webinar,Career,3.97,0.542,235.8,259,46,8,0
U1QMGSN,E09C100,Concerts,Cultural,3.61,0.695,235.1,259,48,0,2
U1QMGSN,E12M142,Poster Making,Competition,4.38,0.518,165.2,259,69,4,1
UJP34BJ,E01M142,Poster Making,Competition,3.89,0.533,241.3,2768,3,4,1
UX2CE7I,E03M100,Sketching,Competition,4.18,0.494,182.8,4594,14,6,1
UX2CE7I,E05R100,Webinar,Career,4.77,0.374,101.2,4594,28,8,0
UX2CE7I,E01C100,Concerts,Cultural,4.31,0.469,172.7,4594,0,0,2
UX2CE7I,E09C100,Concerts,Cultural,3.9,0.811,164.7,4594,48,0,2
UX2CE7I,E01T100,Nimbus,Technical,3.73,0.709,248.8,4594,5,2,3
UZUQ6JT,E12C121,Poetry,Cultural,4.32,0.813,294.7,4978,67,3,2
UZUQ6JT,E02M142,Poster Making,Competition,4.1,0.529,129.2,4978,9,4,1
UZUQ6JT,E02R100,Webinar,Career,3.2,0.754,231.4,4978,10,8,0
USN172I,E12R100,Webinar,Career,3.86,0.632,38.9,3997,70,8,0
UZZPCCD,E02M100,Sketching,Competition,4.25,0.597,235.3,4998,8,6,1
UZZPCCD,E08T100,Nimbus,Technical,3.96,0.503,117.7,4998,47,2,3
UQFZLQ9,E11R100,Webinar,Career,4.32,0.67,21.4,3734,64,8,0
UQFZLQ9,E08T100,Nimbus,Technical,3.79,0.711,115.3,3734,47,2,3
UOOEAVQ,E10M142,Poster Making,Competition,4.47,0.75,187.1,3480,57,4,1
UI3AV6G,E05T100,Nimbus,Technical,4.62,0.666,44.6,2555,29,2,3
UI3AV6G,E03R100,Webinar,Career,4.32,0.872,278.0,2555,16,8,0
UI3AV6G,E08T100,Speed,Technical,4.62,0.667,32.5,2555,47,7,3
UI3AV6G,E09M100,Sketching,Competition,3.92,0.895,279.7,2555,50,6,1
UX4WF0P,E12M100,Sketching,Competition,3.47,0.604,215.1,4603,68,6,1
U6A77EP,E10R100,Webinar,Career,4.15,0.568,105.6,884,58,8,0
UHKH6GT,E08T100,Nimbus,Technical,3.46,0.621,123.3,2473,47,2,3
UB8A630,E08C100,Garba Night,Cultural,3.38,0.579,224.8,1593,42,1,2
UB8A630,E10R100,Webinar,Career,4.16,0.81,184.4,1593,58,8,0
UB8A630,E02C100,Concerts,Cultural,4.18,0.559,204.8,1593,6,0,2
UB8A630,E04R100,Webinar,Career,4.14,0.614,122.9,1593,22,8,0
UZ49M76,E07C121,Poetry,Cultural,3.4,0.72,151.5,4856,37,3,2
UZ49M76,E05C121,Poetry,Cultural,4.36,0.92,297.1,4856,25,3,2
U6XP696,E05T100,Speed,Technical,4.09,0.652,72.0,980,29,7,3
U6XP696,E06M100,Sketching,Competition,3.98,0.622,131.2,980,32,6,1
U6XP696,E09T100,Reload,Technical,4.7,0.389,94.6,980,53,5,3
U6XP696,E12M142,Poster Making,Competition,3.17,0.706,231.9,980,69,4,1
U6XP696,E07C100,Garba Night,Cultural,3.71,0.53,231.6,980,36,1,2
UAFW92Z,E09M142,Poster Making,Competition,4.93,0.711,94.8,1471,51,4,1
UAFW92Z,E01M142,Poster Making,Competition,3.43,0.626,33.6,1471,3,4,1
UAFW92Z,E04M142,Poster Making,Competition,3.29,0.339,13.3,1471,21,4,1
UAFW92Z,E01M100,Sketching,Competition,4.45,0.52,134.0,1471,2,6,1
UAFW92Z,E07T100,Nimbus,Technical,3.04,0.508,129.0,1471,41,2,3
UMWCXCP,E01M100,Sketching,Competition,3.7,0.619,296.6,3214,2,6,1
UKJNNFP,E06M100,Sketching,Competition,3.16,0.624,146.2,2888,32,6,1
UKJNNFP,E07C100,Concerts,Cultural,3.46,0.567,84.4,2888,36,0,2
UC9HOG0,E06T100,Speed,Technical,3.49,0.919,268.5,1741,35,7,3
UC9HOG0,E04T100,Nimbus,Technical,4.08,0.763,152.4,1741,23,2,3
UC9HOG0,E08M142,Poster Making,Competition,3.95,0.558,183.8,1741,45,4,1
UC9HOG0,E01C100,Garba Night,Cultural,3.95,0.33,37.7,1741,0,1,2
U5HWO89,E06M142,Poster Making,Competition,4.15,0.598,121.0,782,33,4,1
U5HWO89,E01T100,Nimbus,Technical,3.78,0.906,283.8,782,5,2,3
UXTTHYF,E12R100,Webinar,Career,2.69,0.828,181.0,4689,70,8,0
UXTTHYF,E12T100,Nimbus,Technical,3.35,0.67,109.9,4689,71,2,3
UXTTHYF,E03R100,Webinar,Career,4.48,0.839,191.4,4689,16,8,0
UXTTHYF,E01R100,Webinar,Career,4.86,0.875,274.0,4689,4,8,0
UXTTHYF,E08M100,Sketching,Competition,4.45,0.523,89.5,4689,44,6,1
UC23ZEL,E12R100,Webinar,Career,3.91,0.803,156.5,1711,70,8,0
UC23ZEL,E10T100,Reload,Technical,4.4,0.771,288.0,1711,59,5,3
UC23ZEL,E02M100,Sketching,Competition,3.74,0.5,60.0,1711,8,6,1
UCQEL8V,E09M142,Poster Making,Competition,3.76,0.573,218.7,1805,51,4,1
UCQEL8V,E06R100,Webinar,Career,4.59,0.478,188.2,1805,34,8,0
UCQEL8V,E10R100,Webinar,Career,3.96,0.673,207.1,1805,58,8,0
UCQEL8V,E12M100,Sketching,Competition,4.16,0.721,111.9,1805,68,6,1
UZ6F0A1,E11M100,Sketching,Competition,3.47,0.451,101.0,4867,62,6,1
UT12IIN,E12R100,Webinar,Career,4.22,0.849,208.4,4040,70,8,0
UT12IIN,E06M100,Sketching,Competition,4.17,0.576,72.5,4040,32,6,1
UT12IIN,E10C121,Poetry,Cultural,4.53,0.602,131.7,4040,55,3,2
UT12IIN,E06R100,Webinar,Career,4.84,0.554,64.6,4040,34,8,0
UT12IIN,E08T100,Nimbus,Technical,3.67,0.471,12.4,4040,47,2,3
UTRJVQE,E08R100,Webinar,Career,3.46,0.725,291.3,4135,46,8,0
UTRJVQE,E10R100,Webinar,Career,4.43,0.648,135.2,4135,58,8,0
UTRJVQE,E03M100,Sketching,Competition,5.0,0.844,291.1,4135,14,6,1
UTRJVQE,E10M100,Sketching,Competition,3.53,0.56,50.7,4135,56,6,1
UUVCLFA,E10R100,Webinar,Career,3.93,0.659,180.3,4284,58,8,0
UUVCLFA,E01C121,Poetry,Cultural,3.53,0.466,68.3,4284,1,3,2
UUVCLFA,E02C121,Poetry,Cultural,3.33,0.727,239.1,4284,7,3,2
UKFTNB0,E06M100,Sketching,Competition,3.89,0.781,237.3,2874,32,6,1
UKFTNB0,E08R100,Webinar,Career,3.22,0.692,42.7,2874,46,8,0
U2I9T0U,E05M100,Sketching,Competition,3.37,0.736,274.5,379,26,6,1
U2I9T0U,E07M142,Poster Making,Competition,4.1,0.366,66.4,379,39,4,1
U2I9T0U,E05T100,Nimbus,Technical,4.02,0.842,187.8,379,29,2,3
U3ODI6X,E05R100,Webinar,Career,3.56,0.639,295.8,526,28,8,0
U3ODI6X,E11T100,Speed,Technical,4.18,0.552,265.9,526,65,7,3
U3ODI6X,E08C100,Concerts,Cultural,4.86,0.651,287.4,526,42,0,2
U3ODI6X,E12T100,Nimbus,Technical,3.37,0.439,109.4,526,71,2,3
U3ODI6X,E05M100,Sketching,Competition,4.48,0.543,40.6,526,26,6,1
UD2J5C8,E11C100,Concerts,Cultural,3.76,0.533,64.6,1865,60,0,2
UD2J5C8,E05C121,Poetry,Cultural,4.43,0.682,155.1,1865,25,3,2
UD2J5C8,E04R100,Webinar,Career,4.19,0.875,240.0,1865,22,8,0
UD2J5C8,E12M100,Sketching,Competition,3.73,0.584,53.5,1865,68,6,1
UNSVCBW,E05T100,Reload,Technical,4.34,0.548,201.3,3354,29,5,3
UNSVCBW,E05R100,Webinar,Career,2.92,0.545,103.8,3354,28,8,0
UNSVCBW,E06C100,Garba Night,Cultural,4.51,0.445,108.9,3354,30,1,2
U1RJ244,E05M142,Poster Making,Competition,4.59,0.57,202.0,264,27,4,1
U1RJ244,E07T100,Speed,Technical,3.76,0.707,145.4,264,41,7,3
U1RJ244,E06R100,Webinar,Career,4.36,0.664,245.5,264,34,8,0
U9RAE29,E10T100,Reload,Technical,3.91,0.698,55.2,1355,59,5,3
U9RAE29,E11R100,Webinar,Career,4.29,0.853,239.1,1355,64,8,0
U9RAE29,E09C100,Garba Night,Cultural,3.9,0.313,28.6,1355,48,1,2
U7IS9F1,E06T100,Nimbus,Technical,3.69,0.534,66.3,1048,35,2,3
UIK6WMJ,E09T100,Speed,Technical,3.63,0.596,200.3,2624,53,7,3
UIK6WMJ,E06R100,Webinar,Career,3.02,0.866,257.9,2624,34,8,0
UIK6WMJ,E02R100,Webinar,Career,4.27,0.356,83.3,2624,10,8,0
UIK6WMJ,E05C100,Concerts,Cultural,4.74,0.56,104.9,2624,24,0,2
UIK6WMJ,E07R100,Webinar,Career,3.26,0.714,165.8,2624,40,8,0
U0E90Q3,E11M142,Poster Making,Competition,4.42,0.603,71.4,55,63,4,1
U0E90Q3,E08C100,Garba Night,Cultural,3.43,0.775,245.2,55,42,1,2
U0E90Q3,E11R100,Webinar,Career,3.39,0.806,234.4,55,64,8,0
UO7053O,E12T100,Speed,Technical,3.61,0.359,52.1,3410,71,7,3
UO7053O,E01T100,Nimbus,Technical,3.51,0.65,144.5,3410,5,2,3
UO7053O,E09T100,Speed,Technical,3.72,0.758,234.7,3410,53,7,3
UO7053O,E02C100,Garba Night,Cultural,5.0,0.451,107.8,3410,6,1,2
UO7053O,E04C100,Concerts,Cultural,4.52,0.554,193.6,3410,18,0,2
UG5UP4M,E12M142,Poster Making,Competition,3.45,0.54,24.6,2273,69,4,1
UG5UP4M,E12M100,Sketching,Competition,4.07,0.484,186.5,2273,68,6,1
UG5UP4M,E03R100,Webinar,Career,2.71,0.515,54.3,2273,16,8,0
UG5UP4M,E02T100,Speed,Technical,4.48,0.725,250.9,2273,11,7,3
UFYC8L3,E10C100,Concerts,Cultural,5.0,0.695,113.1,2252,54,0,2
UMDMN84,E03R100,Webinar,Career,4.56,0.554,91.7,3138,16,8,0
UMDMN84,E05M100,Sketching,Competition,3.39,0.84,253.9,3138,26,6,1
UI26Q6W,E03R100,Webinar,Career,3.89,0.477,24.5,2552,16,8,0
UI26Q6W,E11M142,Poster Making,Competition,4.68,0.77,125.0,2552,63,4,1
UI26Q6W,E08M142,Poster Making,Competition,3.56,0.769,117.3,2552,45,4,1
UI26Q6W,E03M142,Poster Making,Competition,4.23,0.547,92.6,2552,15,4,1
UKLB6AV,E02M100,Sketching,Competition,3.18,0.568,274.4,2892,8,6,1
UKLB6AV,E02T100,Nimbus,Technical,4.02,0.645,227.8,2892,11,2,3
UKLB6AV,E01T100,Reload,Technical,4.2,0.453,28.5,2892,5,5,3
UFF43MJ,E09M142,Poster Making,Competition,3.8,0.663,217.3,2182,51,4,1
UHYV1ZK,E01R100,Webinar,Career,3.5,0.683,162.9,2528,4,8,0
UHYV1ZK,E07T100,Nimbus,Technical,4.64,0.599,271.3,2528,41,2,3
UHYV1ZK,E07R100,Webinar,Career,3.56,0.584,100.8,2528,40,8,0
UK5HGA1,E11M100,Sketching,Competition,4.85,0.739,176.5,2845,62,6,1
UK5HGA1,E11T100,Nimbus,Technical,3.43,0.535,155.2,2845,65,2,3
UKJU29G,E08M100,Sketching,Competition,4.21,0.714,152.0,2890,44,6,1
UKJU29G,E12M142,Poster Making,Competition,3.97,0.746,142.3,2890,69,4,1
UFJCLJL,E06T100,Reload,Technical,4.2,0.37,69.6,2197,35,5,3
U8GMATN,E06R100,Webinar,Career,4.29,0.696,229.2,1167,34,8,0
U8GMATN,E08C100,Concerts,Cultural,3.45,0.506,140.9,1167,42,0,2
U8GMATN,E04M100,Sketching,Competition,3.26,0.778,288.0,1167,20,6,1
U8GMATN,E12T100,Speed,Technical,4.06,0.365,85.6,1167,71,7,3
U2NIQ15,E11R100,Webinar,Career,3.38,0.863,208.0,397,64,8,0
UN65BWL,E06T100,Nimbus,Technical,4.06,0.737,282.8,3251,35,2,3
UP6OHOC,E11R100,Webinar,Career,4.52,0.57,202.4,3553,64,8,0
UP6OHOC,E12T100,Speed,Technical,4.38,0.871,262.7,3553,71,7,3
UP6OHOC,E10M142,Poster Making,Competition,3.51,0.78,250.0,3553,57,4,1
UP8DAQR,E11C100,Concerts,Cultural,3.77,0.759,114.4,3562,60,0,2
UP8DAQR,E12T100,Nimbus,Technical,4.58,0.747,184.0,3562,71,2,3
UP8DAQR,E04C100,Concerts,Cultural,4.19,0.523,55.3,3562,18,0,2
UP8DAQR,E05M100,Sketching,Competition,3.64,0.462,165.3,3562,26,6,1
UP8DAQR,E07R100,Webinar,Career,4.53,0.468,76.8,3562,40,8,0
U3VBKH0,E02R100,Webinar,Career,3.22,0.776,225.7,545,10,8,0
U3VBKH0,E09T100,Reload,Technical,4.47,0.718,163.1,545,53,5,3
U3VBKH0,E02M142,Poster Making,Competition,4.19,0.725,129.3,545,9,4,1
U4BV6RU,E11T100,Reload,Technical,3.42,0.725,88.0,614,65,5,3
U4BV6RU,E10C121,Poetry,Cultural,3.44,0.615,299.6,614,55,3,2
U4BV6RU,E06T100,Nimbus,Technical,3.7,0.4,30.8,614,35,2,3
U4BV6RU,E01M100,Sketching,Competition,3.64,0.538,22.6,614,2,6,1
U4BV6RU,E10R100,Webinar,Career,3.87,0.646,73.0,614,58,8,0
UN9CBO8,E06R100,Webinar,Career,3.75,0.669,291.6,3278,34,8,0
UPXXVSM,E02R100,Webinar,Career,4.49,0.931,294.0,3668,10,8,0
UPXXVSM,E01M100,Sketching,Competition,3.54,0.792,199.9,3668,2,6,1
UPXXVSM,E08C100,Concerts,Cultural,4.65,0.628,265.2,3668,42,0,2
UPXXVSM,E05T100,Nimbus,Technical,4.81,0.54,72.0,3668,29,2,3
UZ9ORBR,E12T100,Nimbus,Technical,4.83,0.6,291.9,4883,71,2,3
UZ9ORBR,E05C100,Garba Night,Cultural,4.16,0.68,51.4,4883,24,1,2
UQJDR0H,E06M100,Sketching,Competition,4.45,0.366,39.3,3736,32,6,1
UQJDR0H,E10M142,Poster Making,Competition,4.14,0.454,42.5,3736,57,4,1
UQJDR0H,E01M142,Poster Making,Competition,4.22,0.648,176.2,3736,3,4,1
UQJDR0H,E07T100,Speed,Technical,3.52,0.892,236.5,3736,41,7,3
UQJDR0H,E11R100,Webinar,Career,3.92,0.404,116.3,3736,64,8,0
UHEKQEU,E09T100,Reload,Technical,3.41,0.853,293.6,2450,53,5,3
UHEKQEU,E11T100,Speed,Technical,4.56,0.424,136.0,2450,65,7,3
UHEKQEU,E03T100,Speed,Technical,4.25,0.395,53.6,2450,17,7,3
UHEKQEU,E04R100,Webinar,Career,2.55,0.525,145.1,2450,22,8,0
UHEKQEU,E11C121,Poetry,Cultural,3.96,0.666,206.9,2450,61,3,2
U90PR74,E11M142,Poster Making,Competition,4.74,0.537,251.3,1251,63,4,1
U90PR74,E03R100,Webinar,Career,4.02,0.551,143.0,1251,16,8,0
UDAR6UT,E01C100,Garba Night,Cultural,3.91,0.486,182.1,1901,0,1,2
UDAR6UT,E08M142,Poster Making,Competition,4.78,0.423,87.5,1901,45,4,1
UDAR6UT,E04R100,Webinar,Career,3.26,0.719,197.3,1901,22,8,0
UDAR6UT,E11R100,Webinar,Career,4.84,0.73,295.9,1901,64,8,0
ULT8QN9,E01C100,Concerts,Cultural,3.9,0.526,24.2,3056,0,0,2
UK6DE9V,E08R100,Webinar,Career,4.61,0.931,267.1,2848,46,8,0
UK6DE9V,E08C100,Concerts,Cultural,4.94,0.778,173.1,2848,42,0,2
UK6DE9V,E08C100,Garba Night,Cultural,4.26,0.51,83.1,2848,42,1,2
UK6DE9V,E11M100,Sketching,Competition,3.58,0.637,286.9,2848,62,6,1
U5LD7PF,E12M100,Sketching,Competition,3.27,0.768,150.2,803,68,6,1
U5LD7PF,E08C121,Poetry,Cultural,3.32,0.415,106.2,803,43,3,2
U5LD7PF,E08C100,Garba Night,Cultural,3.35,0.341,62.6,803,42,1,2
UXGQTTQ,E12R100,Webinar,Career,4.56,0.647,80.9,4646,70,8,0
UXGQTTQ,E04R100,Webinar,Career,4.63,0.579,251.5,4646,22,8,0
UXGQTTQ,E01M142,Poster Making,Competition,4.22,0.835,188.2,4646,3,4,1
UXGQTTQ,E03C121,Poetry,Cultural,3.74,0.631,274.8,4646,13,3,2
UXGQTTQ,E12T100,Reload,Technical,4.09,0.714,77.3,4646,71,5,3
U9GK7MA,E05M100,Sketching,Competition,5.0,0.568,45.1,1307,26,6,1
U9GK7MA,E07R100,Webinar,Career,4.25,0.471,11.8,1307,40,8,0
U9GK7MA,E08R100,Webinar,Career,3.24,0.705,157.3,1307,46,8,0
U9GK7MA,E04T100,Reload,Technical,4.49,0.951,299.5,1307,23,5,3
U0ITR38,E06T100,Nimbus,Technical,4.52,0.629,211.5,67,35,2,3
U0ITR38,E09C100,Garba Night,Cultural,3.39,0.401,99.4,67,48,1,2
U0ITR38,E11R100,Webinar,Career,3.92,0.802,264.3,67,64,8,0
U0ITR38,E11T100,Speed,Technical,4.09,0.746,236.7,67,65,7,3
UMXKOC9,E11M142,Poster Making,Competition,3.87,0.656,14.5,3217,63,4,1
UMXKOC9,E05R100,Webinar,Career,3.82,0.546,246.9,3217,28,8,0
UMXKOC9,E03M100,Sketching,Competition,3.56,0.692,97.2,3217,14,6,1
UKIOX4Y,E03R100,Webinar,Career,3.59,0.514,53.4,2883,16,8,0
UX1LL3S,E09R100,Webinar,Career,3.03,0.649,75.6,4589,52,8,0
UX1LL3S,E12M142,Poster Making,Competition,3.11,0.715,145.9,4589,69,4,1
UX1LL3S,E09R100,Webinar,Career,4.03,0.582,133.2,4589,52,8,0
UX1LL3S,E11M100,Sketching,Competition,3.84,0.57,93.8,4589,62,6,1
U5OUH0I,E05T100,Reload,Technical,3.34,0.542,59.9,818,29,5,3
U2BVODL,E05C100,Garba Night,Cultural,3.54,0.761,231.0,347,24,1,2
UXO3RBH,E01R100,Webinar,Career,4.88,0.955,297.1,4668,4,8,0
UXO3RBH,E07T100,Reload,Technical,4.44,0.856,235.6,4668,41,5,3
UXO3RBH,E04T100,Nimbus,Technical,3.84,0.747,95.8,4668,23,2,3
UXO3RBH,E08M100,Sketching,Competition,3.57,0.395,81.0,4668,44,6,1
UXO3RBH,E05M142,Poster Making,Competition,4.23,0.359,73.1,4668,27,4,1
UFGL7FS,E06M142,Poster Making,Competition,4.21,0.496,49.6,2186,33,4,1
UFGL7FS,E07R100,Webinar,Career,3.77,0.578,169.9,2186,40,8,0
UFGL7FS,E06M100,Sketching,Competition,4.13,0.756,185.6,2186,32,6,1
UQR5RRX,E11T100,Speed,Technical,4.07,0.835,214.6,3762,65,7,3
